epoch,date,node,ts2,component,severity,dt,template_id,delta_s,hour
1121598991,2005.07.17,R11-M1-NA-C:J05-U11,2005-07-17-04.16.31.772786,KERNEL,INFO,2005-07-17 04:16:31.772786,4,203.710259,4
1121599038,2005.07.17,R01-M1-N6-C:J07-U11,2005-07-17-04.17.18.609719,KERNEL,INFO,2005-07-17 04:17:18.609719,4,46.836933,4
1121599136,2005.07.17,R07-M1-ND-C:J11-U11,2005-07-17-04.18.56.608263,KERNEL,INFO,2005-07-17 04:18:56.608263,4,97.998544,4
1121599161,2005.07.17,R07-M1-N1-C:J10-U01,2005-07-17-04.19.21.452071,KERNEL,INFO,2005-07-17 04:19:21.452071,4,24.843808,4
1121599219,2005.07.17,R01-M0-ND-C:J16-U01,2005-07-17-04.20.19.372170,KERNEL,INFO,2005-07-17 04:20:19.372170,4,57.920099,4
1121599282,2005.07.17,R04-M1-NB-C:J13-U11,2005-07-17-04.21.22.640231,KERNEL,INFO,2005-07-17 04:21:22.640231,4,63.268061,4
1121599303,2005.07.17,R06-M0-N9-C:J06-U01,2005-07-17-04.21.43.559173,KERNEL,INFO,2005-07-17 04:21:43.559173,4,20.918942,4
1121599333,2005.07.17,R31-M0-N0-C:J04-U11,2005-07-17-04.22.13.319842,KERNEL,INFO,2005-07-17 04:22:13.319842,4,29.760669,4
1121599491,2005.07.17,R21-M0-N4-C:J13-U01,2005-07-17-04.24.51.040618,KERNEL,INFO,2005-07-17 04:24:51.040618,4,157.720776,4
1121599560,2005.07.17,R10-M0-NC-C:J09-U11,2005-07-17-04.26.00.533212,KERNEL,INFO,2005-07-17 04:26:00.533212,4,69.492594,4
1121599608,2005.07.17,R14-M1-N0-C:J09-U11,2005-07-17-04.26.48.055689,KERNEL,INFO,2005-07-17 04:26:48.055689,4,47.522477,4
1121599612,2005.07.17,R00-M1-N0-C:J08-U11,2005-07-17-04.26.52.789085,KERNEL,INFO,2005-07-17 04:26:52.789085,4,4.733396,4
1121599720,2005.07.17,R17-M1-N4-C:J14-U01,2005-07-17-04.28.40.989032,KERNEL,INFO,2005-07-17 04:28:40.989032,4,108.199947,4
1121706993,2005.07.18,R37-M1-NE-C:J02-U11,2005-07-18-10.16.33.614707,KERNEL,INFO,2005-07-18 10:16:33.614707,4,107272.625675,10
1121707096,2005.07.18,R21-M1-N2-C:J07-U01,2005-07-18-10.18.16.381095,KERNEL,INFO,2005-07-18 10:18:16.381095,4,102.766388,10
1121707109,2005.07.18,R22-M0-N2-C:J12-U11,2005-07-18-10.18.29.909939,KERNEL,INFO,2005-07-18 10:18:29.909939,4,13.528844,10
1121707209,2005.07.18,R30-M1-NE-C:J02-U11,2005-07-18-10.20.09.218913,KERNEL,INFO,2005-07-18 10:20:09.218913,4,99.308974,10
1121707280,2005.07.18,R23-M0-N2-C:J15-U01,2005-07-18-10.21.20.444216,KERNEL,INFO,2005-07-18 10:21:20.444216,4,71.225303,10
1121707362,2005.07.18,R36-M1-N8-C:J06-U01,2005-07-18-10.22.42.290042,KERNEL,INFO,2005-07-18 10:22:42.290042,4,81.845826,10
1121707363,2005.07.18,R26-M0-NC-C:J07-U11,2005-07-18-10.22.43.700974,KERNEL,INFO,2005-07-18 10:22:43.700974,4,1.410932,10
1121707390,2005.07.18,R27-M0-N0-C:J12-U11,2005-07-18-10.23.10.943573,KERNEL,INFO,2005-07-18 10:23:10.943573,4,27.242599,10
1121707427,2005.07.18,R34-M1-N8-C:J07-U01,2005-07-18-10.23.47.339006,KERNEL,INFO,2005-07-18 10:23:47.339006,4,36.395433,10
1121707460,2005.07.18,R23-M1-N0-C:J05-U01,2005-07-18-10.24.20.440509,KERNEL,INFO,2005-07-18 10:24:20.440509,4,33.101503,10
1121727746,2005.07.18,R00-M1-N5-C:J03-U11,2005-07-18-16.02.26.154455,KERNEL,FATAL,2005-07-18 16:02:26.154455,36,20285.713946,16
1121736053,2005.07.18,R02-M1-N5-C:J17-U01,2005-07-18-18.20.53.293303,KERNEL,INFO,2005-07-18 18:20:53.293303,4,8307.138848,18
1121900469,2005.07.20,R33-M1-N3-C:J02-U01,2005-07-20-16.01.09.861175,KERNEL,INFO,2005-07-20 16:01:09.861175,47,164416.567872,16
1121900596,2005.07.20,R24-M0-NB-C:J06-U11,2005-07-20-16.03.16.028154,KERNEL,INFO,2005-07-20 16:03:16.028154,47,126.166979,16
1121900682,2005.07.20,R30-M1-N9-C:J14-U11,2005-07-20-16.04.42.418104,KERNEL,INFO,2005-07-20 16:04:42.418104,47,86.38995,16
1121900708,2005.07.20,R35-M1-N5-C:J08-U11,2005-07-20-16.05.08.320371,KERNEL,INFO,2005-07-20 16:05:08.320371,47,25.902267,16
1121900851,2005.07.20,R32-M1-N5-C:J06-U01,2005-07-20-16.07.31.195707,KERNEL,INFO,2005-07-20 16:07:31.195707,47,142.875336,16
1121900875,2005.07.20,R10-M0-NF-C:J04-U01,2005-07-20-16.07.55.072864,KERNEL,INFO,2005-07-20 16:07:55.072864,47,23.877157,16
1121901038,2005.07.20,R16-M0-N3-C:J11-U01,2005-07-20-16.10.38.843234,KERNEL,INFO,2005-07-20 16:10:38.843234,47,163.77037,16
1121901046,2005.07.20,R00-M1-NF-C:J04-U11,2005-07-20-16.10.46.120814,KERNEL,INFO,2005-07-20 16:10:46.120814,47,7.27758,16
1121901110,2005.07.20,R15-M0-N2-C:J04-U11,2005-07-20-16.11.50.364727,KERNEL,INFO,2005-07-20 16:11:50.364727,47,64.243913,16
1121901115,2005.07.20,R11-M1-NB-C:J15-U11,2005-07-20-16.11.55.030054,KERNEL,INFO,2005-07-20 16:11:55.030054,47,4.665327,16
1121901136,2005.07.20,R04-M1-N1-C:J12-U01,2005-07-20-16.12.16.427147,KERNEL,INFO,2005-07-20 16:12:16.427147,47,21.397093,16
1121901193,2005.07.20,R02-M0-NF-C:J10-U11,2005-07-20-16.13.13.815662,KERNEL,INFO,2005-07-20 16:13:13.815662,47,57.388515,16
1121901286,2005.07.20,R04-M1-NE-C:J02-U11,2005-07-20-16.14.46.720905,KERNEL,INFO,2005-07-20 16:14:46.720905,47,92.905243,16
1121901372,2005.07.20,R35-M1-N4-C:J17-U01,2005-07-20-16.16.12.601313,KERNEL,INFO,2005-07-20 16:16:12.601313,47,85.880408,16
1121901493,2005.07.20,R05-M1-NC-C:J14-U11,2005-07-20-16.18.13.877286,KERNEL,INFO,2005-07-20 16:18:13.877286,47,121.275973,16
1121901515,2005.07.20,R14-M0-N8-C:J13-U11,2005-07-20-16.18.35.920838,KERNEL,INFO,2005-07-20 16:18:35.920838,47,22.043552,16
1121901541,2005.07.20,R11-M1-N0-C:J08-U01,2005-07-20-16.19.01.457880,KERNEL,INFO,2005-07-20 16:19:01.457880,47,25.537042,16
1121901551,2005.07.20,R17-M0-N4-C:J06-U01,2005-07-20-16.19.11.825942,KERNEL,INFO,2005-07-20 16:19:11.825942,47,10.368062,16
1121902597,2005.07.20,R11-M1-NE-C:J09-U01,2005-07-20-16.36.37.976854,KERNEL,INFO,2005-07-20 16:36:37.976854,47,1046.150912,16
1121902788,2005.07.20,R31-M0-NC-C:J14-U11,2005-07-20-16.39.48.713007,KERNEL,INFO,2005-07-20 16:39:48.713007,47,190.736153,16
1121902797,2005.07.20,R27-M1-NC-C:J15-U01,2005-07-20-16.39.57.764472,KERNEL,INFO,2005-07-20 16:39:57.764472,47,9.051465,16
1121902827,2005.07.20,R25-M1-N8-C:J03-U01,2005-07-20-16.40.27.205362,KERNEL,INFO,2005-07-20 16:40:27.205362,47,29.44089,16
1121902859,2005.07.20,R10-M1-N0-C:J09-U11,2005-07-20-16.40.59.622276,KERNEL,INFO,2005-07-20 16:40:59.622276,47,32.416914,16
1121902860,2005.07.20,R10-M1-N0-C:J16-U11,2005-07-20-16.41.00.180072,KERNEL,INFO,2005-07-20 16:41:00.180072,47,0.557796,16
1121902868,2005.07.20,R00-M0-N4-C:J17-U01,2005-07-20-16.41.08.898577,KERNEL,INFO,2005-07-20 16:41:08.898577,47,8.718505,16
1121903649,2005.07.20,R34-M0-N1-C:J08-U01,2005-07-20-16.54.09.929292,KERNEL,INFO,2005-07-20 16:54:09.929292,47,781.030715,16
1121903678,2005.07.20,R32-M0-N3-C:J09-U11,2005-07-20-16.54.38.831021,KERNEL,INFO,2005-07-20 16:54:38.831021,47,28.901729,16
1121903679,2005.07.20,R32-M0-N3-C:J08-U11,2005-07-20-16.54.39.433528,KERNEL,INFO,2005-07-20 16:54:39.433528,47,0.602507,16
1121903735,2005.07.20,R12-M1-N5-C:J15-U11,2005-07-20-16.55.35.876056,KERNEL,INFO,2005-07-20 16:55:35.876056,47,56.442528,16
1121903795,2005.07.20,R06-M0-N7-C:J10-U11,2005-07-20-16.56.35.232612,KERNEL,INFO,2005-07-20 16:56:35.232612,47,59.356556,16
1121903856,2005.07.20,R02-M0-N8-C:J12-U01,2005-07-20-16.57.36.030657,KERNEL,INFO,2005-07-20 16:57:36.030657,47,60.798045,16
1121904520,2005.07.20,R36-M0-N7-C:J08-U01,2005-07-20-17.08.40.559526,KERNEL,INFO,2005-07-20 17:08:40.559526,47,664.528869,17
1121904541,2005.07.20,R24-M1-N5-C:J03-U01,2005-07-20-17.09.01.109294,KERNEL,INFO,2005-07-20 17:09:01.109294,47,20.549768,17
1121904572,2005.07.20,R32-M0-N5-C:J10-U11,2005-07-20-17.09.32.073144,KERNEL,INFO,2005-07-20 17:09:32.073144,47,30.96385,17
1121904574,2005.07.20,R10-M1-ND-C:J17-U11,2005-07-20-17.09.34.845947,KERNEL,INFO,2005-07-20 17:09:34.845947,47,2.772803,17
1121905368,2005.07.20,R02-M0-NF-C:J13-U01,2005-07-20-17.22.48.249852,KERNEL,INFO,2005-07-20 17:22:48.249852,47,793.403905,17
1121906028,2005.07.20,R36-M0-NE-C:J17-U01,2005-07-20-17.33.48.094973,KERNEL,INFO,2005-07-20 17:33:48.094973,47,659.845121,17
1122126854,2005.07.23,R27-M0-N5-C:J11-U11,2005-07-23-06.54.14.284728,KERNEL,INFO,2005-07-23 06:54:14.284728,39,220826.189755,6
1122132688,2005.07.23,R16-M0-N8-C:J09-U01,2005-07-23-08.31.28.200982,KERNEL,INFO,2005-07-23 08:31:28.200982,4,5833.916254,8
1122132705,2005.07.23,R12-M1-N0-C:J13-U01,2005-07-23-08.31.45.382020,KERNEL,INFO,2005-07-23 08:31:45.382020,4,17.181038,8
1122132718,2005.07.23,R10-M1-ND-C:J11-U01,2005-07-23-08.31.58.764442,KERNEL,INFO,2005-07-23 08:31:58.764442,4,13.382422,8
1122132758,2005.07.23,R17-M0-N7-C:J11-U01,2005-07-23-08.32.38.872396,KERNEL,INFO,2005-07-23 08:32:38.872396,4,40.107954,8
1122132819,2005.07.23,R14-M0-ND-C:J11-U11,2005-07-23-08.33.39.102357,KERNEL,INFO,2005-07-23 08:33:39.102357,4,60.229961,8
1122132870,2005.07.23,R16-M1-N5-C:J15-U01,2005-07-23-08.34.30.223226,KERNEL,INFO,2005-07-23 08:34:30.223226,4,51.120869,8
1122133251,2005.07.23,R27-M0-NE-C:J11-U11,2005-07-23-08.40.51.684790,KERNEL,INFO,2005-07-23 08:40:51.684790,4,381.461564,8
1122133459,2005.07.23,R37-M0-NC-C:J03-U01,2005-07-23-08.44.19.668771,KERNEL,INFO,2005-07-23 08:44:19.668771,4,207.983981,8
1122133483,2005.07.23,R26-M1-N0-C:J05-U11,2005-07-23-08.44.43.722542,KERNEL,INFO,2005-07-23 08:44:43.722542,4,24.053771,8
1122133520,2005.07.23,R30-M0-N8-C:J12-U11,2005-07-23-08.45.20.908335,KERNEL,INFO,2005-07-23 08:45:20.908335,4,37.185793,8
1122139627,2005.07.23,R01-M0-NE-C:J17-U01,2005-07-23-10.27.07.224287,KERNEL,INFO,2005-07-23 10:27:07.224287,47,6106.315952,10
1122139629,2005.07.23,R05-M1-N5-C:J14-U11,2005-07-23-10.27.09.450287,KERNEL,INFO,2005-07-23 10:27:09.450287,47,2.226,10
1122139727,2005.07.23,R04-M0-N4-C:J12-U01,2005-07-23-10.28.47.226151,KERNEL,INFO,2005-07-23 10:28:47.226151,47,97.775864,10
1122139731,2005.07.23,R01-M1-N8-C:J13-U11,2005-07-23-10.28.51.576312,KERNEL,INFO,2005-07-23 10:28:51.576312,47,4.350161,10
1122143012,2005.07.23,R14-M1-N3-C:J04-U01,2005-07-23-11.23.32.715770,KERNEL,INFO,2005-07-23 11:23:32.715770,4,3281.139458,11
1122143037,2005.07.23,R10-M0-N2-C:J12-U01,2005-07-23-11.23.57.554984,KERNEL,INFO,2005-07-23 11:23:57.554984,4,24.839214,11
1122143084,2005.07.23,R13-M1-NF-C:J12-U01,2005-07-23-11.24.44.659166,KERNEL,INFO,2005-07-23 11:24:44.659166,4,47.104182,11
1122143119,2005.07.23,R15-M1-N6-C:J02-U11,2005-07-23-11.25.19.391258,KERNEL,INFO,2005-07-23 11:25:19.391258,4,34.732092,11
1122143241,2005.07.23,R10-M0-NC-C:J15-U11,2005-07-23-11.27.21.304353,KERNEL,INFO,2005-07-23 11:27:21.304353,4,121.913095,11
1122143251,2005.07.23,R10-M0-N4-C:J05-U11,2005-07-23-11.27.31.167078,KERNEL,INFO,2005-07-23 11:27:31.167078,4,9.862725,11
1122143827,2005.07.23,R33-M1-N5-C:J13-U11,2005-07-23-11.37.07.526139,KERNEL,INFO,2005-07-23 11:37:07.526139,4,576.359061,11
1122143917,2005.07.23,R37-M1-N1-C:J11-U11,2005-07-23-11.38.37.267951,KERNEL,INFO,2005-07-23 11:38:37.267951,4,89.741812,11
1122143971,2005.07.23,R24-M1-N3-C:J16-U01,2005-07-23-11.39.31.111761,KERNEL,INFO,2005-07-23 11:39:31.111761,4,53.84381,11
1122144001,2005.07.23,R22-M1-N3-C:J12-U01,2005-07-23-11.40.01.453782,KERNEL,INFO,2005-07-23 11:40:01.453782,4,30.342021,11
1122144004,2005.07.23,R21-M0-NF-C:J09-U11,2005-07-23-11.40.04.831495,KERNEL,INFO,2005-07-23 11:40:04.831495,4,3.377713,11
1122144022,2005.07.23,R22-M0-N3-C:J02-U01,2005-07-23-11.40.22.071233,KERNEL,INFO,2005-07-23 11:40:22.071233,4,17.239738,11
1122144024,2005.07.23,R24-M1-N2-C:J02-U01,2005-07-23-11.40.24.966850,KERNEL,INFO,2005-07-23 11:40:24.966850,4,2.895617,11
1122144042,2005.07.23,R36-M1-NE-C:J11-U11,2005-07-23-11.40.42.753000,KERNEL,INFO,2005-07-23 11:40:42.753000,4,17.78615,11
1122144072,2005.07.23,R33-M0-NB-C:J10-U01,2005-07-23-11.41.12.568550,KERNEL,INFO,2005-07-23 11:41:12.568550,4,29.81555,11
1122147215,2005.07.23,R01-M1-N1-C:J03-U11,2005-07-23-12.33.35.436731,KERNEL,INFO,2005-07-23 12:33:35.436731,47,3142.868181,12
1122160892,2005.07.23,R01-M1-NB-C:J03-U11,2005-07-23-16.21.32.749114,KERNEL,INFO,2005-07-23 16:21:32.749114,8,13677.312383,16
1122160898,2005.07.23,R04-M0-N1-C:J10-U01,2005-07-23-16.21.38.272915,KERNEL,INFO,2005-07-23 16:21:38.272915,39,5.523801,16
1122162130,2005.07.23,R24-M1-ND-C:J09-U11,2005-07-23-16.42.10.500605,KERNEL,INFO,2005-07-23 16:42:10.500605,47,1232.22769,16
1122162200,2005.07.23,R33-M1-N1-C:J09-U01,2005-07-23-16.43.20.845234,KERNEL,INFO,2005-07-23 16:43:20.845234,47,70.344629,16
1122162364,2005.07.23,R27-M0-N9-C:J07-U11,2005-07-23-16.46.04.171597,KERNEL,INFO,2005-07-23 16:46:04.171597,47,163.326363,16
1122164883,2005.07.23,R17-M1-NF-C:J10-U11,2005-07-23-17.28.03.140418,KERNEL,INFO,2005-07-23 17:28:03.140418,47,2518.968821,17
1122164887,2005.07.23,R17-M1-N9-C:J05-U01,2005-07-23-17.28.07.326889,KERNEL,INFO,2005-07-23 17:28:07.326889,47,4.186471,17
1122164950,2005.07.23,R11-M0-N9-C:J17-U01,2005-07-23-17.29.10.970499,KERNEL,INFO,2005-07-23 17:29:10.970499,47,63.64361,17
1122164957,2005.07.23,R15-M0-N6-C:J12-U01,2005-07-23-17.29.17.315417,KERNEL,INFO,2005-07-23 17:29:17.315417,47,6.344918,17
1122164972,2005.07.23,R13-M1-N2-C:J06-U11,2005-07-23-17.29.32.058080,KERNEL,INFO,2005-07-23 17:29:32.058080,47,14.742663,17
1122165031,2005.07.23,R14-M1-N4-C:J04-U01,2005-07-23-17.30.31.565397,KERNEL,INFO,2005-07-23 17:30:31.565397,47,59.507317,17
1122165037,2005.07.23,R12-M0-N0-C:J12-U11,2005-07-23-17.30.37.160243,KERNEL,INFO,2005-07-23 17:30:37.160243,47,5.594846,17
1122165073,2005.07.23,R13-M1-N4-C:J04-U11,2005-07-23-17.31.13.824418,KERNEL,INFO,2005-07-23 17:31:13.824418,47,36.664175,17
1122165076,2005.07.23,R13-M0-N0-C:J15-U11,2005-07-23-17.31.16.270211,KERNEL,INFO,2005-07-23 17:31:16.270211,47,2.445793,17
1122165233,2005.07.23,R16-M0-N9-C:J08-U11,2005-07-23-17.33.53.667330,KERNEL,INFO,2005-07-23 17:33:53.667330,4,157.397119,17
1122165293,2005.07.23,R12-M0-NC-C:J05-U01,2005-07-23-17.34.53.711297,KERNEL,INFO,2005-07-23 17:34:53.711297,4,60.043967,17
1122165304,2005.07.23,R16-M0-N0-C:J10-U01,2005-07-23-17.35.04.461170,KERNEL,INFO,2005-07-23 17:35:04.461170,47,10.749873,17
1122165425,2005.07.23,R14-M1-N3-C:J15-U01,2005-07-23-17.37.05.399108,KERNEL,INFO,2005-07-23 17:37:05.399108,47,120.937938,17
1122165429,2005.07.23,R16-M0-NE-C:J06-U01,2005-07-23-17.37.09.528299,KERNEL,INFO,2005-07-23 17:37:09.528299,47,4.129191,17
1122165437,2005.07.23,R16-M0-ND-C:J02-U11,2005-07-23-17.37.17.280587,KERNEL,INFO,2005-07-23 17:37:17.280587,47,7.752288,17
1122165453,2005.07.23,R12-M1-N6-C:J06-U11,2005-07-23-17.37.33.651480,KERNEL,INFO,2005-07-23 17:37:33.651480,47,16.370893,17
1122165503,2005.07.23,R16-M1-N3-C:J15-U11,2005-07-23-17.38.23.229235,KERNEL,INFO,2005-07-23 17:38:23.229235,47,49.577755,17
1122165588,2005.07.23,R17-M0-N4-C:J06-U11,2005-07-23-17.39.48.305148,KERNEL,INFO,2005-07-23 17:39:48.305148,47,85.075913,17
1122165615,2005.07.23,R15-M0-N6-C:J10-U11,2005-07-23-17.40.15.015021,KERNEL,INFO,2005-07-23 17:40:15.015021,47,26.709873,17
1122165629,2005.07.23,R14-M1-N0-C:J06-U01,2005-07-23-17.40.29.371632,KERNEL,INFO,2005-07-23 17:40:29.371632,47,14.356611,17
1122165682,2005.07.23,R10-M1-N4-C:J06-U01,2005-07-23-17.41.22.125837,KERNEL,INFO,2005-07-23 17:41:22.125837,47,52.754205,17
1122165850,2005.07.23,R17-M0-NF-C:J04-U01,2005-07-23-17.44.10.520225,KERNEL,INFO,2005-07-23 17:44:10.520225,47,168.394388,17
1122165876,2005.07.23,R10-M1-NE-C:J05-U01,2005-07-23-17.44.36.808433,KERNEL,INFO,2005-07-23 17:44:36.808433,47,26.288208,17
1122165882,2005.07.23,R11-M1-NE-C:J10-U11,2005-07-23-17.44.42.945213,KERNEL,INFO,2005-07-23 17:44:42.945213,4,6.13678,17
1122165888,2005.07.23,R15-M0-NE-C:J07-U01,2005-07-23-17.44.48.654569,KERNEL,INFO,2005-07-23 17:44:48.654569,4,5.709356,17
1122165890,2005.07.23,R15-M1-NA-C:J13-U11,2005-07-23-17.44.50.608907,KERNEL,INFO,2005-07-23 17:44:50.608907,4,1.954338,17
1122165915,2005.07.23,R17-M0-N1-C:J06-U11,2005-07-23-17.45.15.142194,KERNEL,INFO,2005-07-23 17:45:15.142194,4,24.533287,17
1122166026,2005.07.23,R11-M1-NF-C:J07-U01,2005-07-23-17.47.06.550385,KERNEL,INFO,2005-07-23 17:47:06.550385,4,111.408191,17
1122166057,2005.07.23,R16-M1-N0-C:J10-U01,2005-07-23-17.47.37.233460,KERNEL,INFO,2005-07-23 17:47:37.233460,47,30.683075,17
1122166096,2005.07.23,R17-M0-N4-C:J12-U11,2005-07-23-17.48.16.382766,KERNEL,INFO,2005-07-23 17:48:16.382766,4,39.149306,17
1122166538,2005.07.23,R15-M1-N3-C:J11-U11,2005-07-23-17.55.38.692000,KERNEL,INFO,2005-07-23 17:55:38.692000,47,442.309234,17
1122166574,2005.07.23,R14-M1-ND-C:J17-U01,2005-07-23-17.56.14.409667,KERNEL,INFO,2005-07-23 17:56:14.409667,47,35.717667,17
1122166579,2005.07.23,R14-M0-NF-C:J09-U01,2005-07-23-17.56.19.153654,KERNEL,INFO,2005-07-23 17:56:19.153654,47,4.743987,17
1122166602,2005.07.23,R16-M1-NE-C:J10-U11,2005-07-23-17.56.42.172094,KERNEL,INFO,2005-07-23 17:56:42.172094,47,23.01844,17
1122166655,2005.07.23,R13-M0-NB-C:J03-U11,2005-07-23-17.57.35.683632,KERNEL,INFO,2005-07-23 17:57:35.683632,47,53.511538,17
1122166749,2005.07.23,R13-M1-NC-C:J04-U01,2005-07-23-17.59.09.578130,KERNEL,INFO,2005-07-23 17:59:09.578130,47,93.894498,17
1122167255,2005.07.23,R16-M1-NB-C:J06-U01,2005-07-23-18.07.35.329193,KERNEL,INFO,2005-07-23 18:07:35.329193,47,505.751063,18
1122167266,2005.07.23,R17-M0-NF-C:J09-U01,2005-07-23-18.07.46.273016,KERNEL,INFO,2005-07-23 18:07:46.273016,47,10.943823,18
1122167432,2005.07.23,R11-M1-N9-C:J07-U11,2005-07-23-18.10.32.223048,KERNEL,INFO,2005-07-23 18:10:32.223048,47,165.950032,18
1122167438,2005.07.23,R11-M1-N5-C:J14-U11,2005-07-23-18.10.38.305020,KERNEL,INFO,2005-07-23 18:10:38.305020,47,6.081972,18
1122168559,2005.07.23,R13-M0-N2-C:J02-U01,2005-07-23-18.29.19.795230,KERNEL,INFO,2005-07-23 18:29:19.795230,47,1121.49021,18
1122168606,2005.07.23,R16-M1-NA-C:J09-U11,2005-07-23-18.30.06.965137,KERNEL,INFO,2005-07-23 18:30:06.965137,47,47.169907,18
1122168668,2005.07.23,R14-M0-N1-C:J12-U11,2005-07-23-18.31.08.281027,KERNEL,INFO,2005-07-23 18:31:08.281027,47,61.31589,18
1122168756,2005.07.23,R17-M0-N0-C:J10-U01,2005-07-23-18.32.36.821809,KERNEL,INFO,2005-07-23 18:32:36.821809,47,88.540782,18
1122168766,2005.07.23,R13-M1-N4-C:J14-U01,2005-07-23-18.32.46.116065,KERNEL,INFO,2005-07-23 18:32:46.116065,47,9.294256,18
1122244714,2005.07.24,R36-M1-N9-C:J06-U01,2005-07-24-15.38.34.839211,KERNEL,INFO,2005-07-24 15:38:34.839211,3,75948.723146,15
1122255910,2005.07.24,R37-M0-N1-C:J02-U01,2005-07-24-18.45.10.049310,KERNEL,INFO,2005-07-24 18:45:10.049310,4,11195.210099,18
1122255994,2005.07.24,R31-M0-NB-C:J17-U11,2005-07-24-18.46.34.093592,KERNEL,INFO,2005-07-24 18:46:34.093592,4,84.044282,18
1122256043,2005.07.24,R24-M1-NF-C:J05-U01,2005-07-24-18.47.23.101939,KERNEL,INFO,2005-07-24 18:47:23.101939,4,49.008347,18
1122256252,2005.07.24,R34-M0-N2-C:J04-U11,2005-07-24-18.50.52.804496,KERNEL,INFO,2005-07-24 18:50:52.804496,4,209.702557,18
1122256376,2005.07.24,R31-M1-NA-C:J04-U01,2005-07-24-18.52.56.307046,KERNEL,INFO,2005-07-24 18:52:56.307046,4,123.50255,18
1122256379,2005.07.24,R34-M1-N9-C:J17-U01,2005-07-24-18.52.59.208597,KERNEL,INFO,2005-07-24 18:52:59.208597,4,2.901551,18
1122256630,2005.07.24,R10-M0-N2-C:J10-U11,2005-07-24-18.57.10.497267,KERNEL,INFO,2005-07-24 18:57:10.497267,4,251.28867,18
1122256784,2005.07.24,R17-M1-N9-C:J11-U11,2005-07-24-18.59.44.109317,KERNEL,INFO,2005-07-24 18:59:44.109317,4,153.61205,18
1122256860,2005.07.24,R12-M1-N2-C:J04-U11,2005-07-24-19.01.00.580526,KERNEL,INFO,2005-07-24 19:01:00.580526,4,76.471209,19
1122256902,2005.07.24,R00-M0-N2-C:J06-U01,2005-07-24-19.01.42.801712,KERNEL,INFO,2005-07-24 19:01:42.801712,4,42.221186,19
1122334240,2005.07.25,R01-M1-NB-C:J15-U01,2005-07-25-16.30.40.590097,KERNEL,INFO,2005-07-25 16:30:40.590097,4,77337.788385,16
1122334241,2005.07.25,R00-M0-N7-C:J09-U01,2005-07-25-16.30.41.390181,KERNEL,INFO,2005-07-25 16:30:41.390181,4,0.800084,16
1122334272,2005.07.25,R00-M1-N0-C:J14-U11,2005-07-25-16.31.12.207957,KERNEL,INFO,2005-07-25 16:31:12.207957,4,30.817776,16
1122334283,2005.07.25,R05-M1-N0-C:J12-U01,2005-07-25-16.31.23.780557,KERNEL,INFO,2005-07-25 16:31:23.780557,4,11.5726,16
1122400971,2005.07.26,R06-M0-N7-C:J07-U01,2005-07-26-11.02.51.140194,KERNEL,INFO,2005-07-26 11:02:51.140194,4,66687.359637,11
1122403352,2005.07.26,R06-M0-N5-C:J15-U11,2005-07-26-11.42.32.680498,KERNEL,INFO,2005-07-26 11:42:32.680498,4,2381.540304,11
1122405365,2005.07.26,R04-M0-N6-C:J09-U01,2005-07-26-12.16.05.063905,KERNEL,INFO,2005-07-26 12:16:05.063905,4,2012.383407,12
1122405838,2005.07.26,R06-M0-N8-C:J11-U01,2005-07-26-12.23.58.178894,KERNEL,INFO,2005-07-26 12:23:58.178894,4,473.114989,12
1122430461,2005.07.26,R20-M0-N9-C:J06-U01,2005-07-26-19.14.21.706235,KERNEL,INFO,2005-07-26 19:14:21.706235,4,24623.527341,19
1122430482,2005.07.26,R22-M1-NB-C:J08-U11,2005-07-26-19.14.42.115150,KERNEL,INFO,2005-07-26 19:14:42.115150,4,20.408915,19
1122430512,2005.07.26,R23-M1-N7-C:J10-U01,2005-07-26-19.15.12.085226,KERNEL,INFO,2005-07-26 19:15:12.085226,4,29.970076,19
1122430586,2005.07.26,R21-M0-N1-C:J05-U01,2005-07-26-19.16.26.413910,KERNEL,INFO,2005-07-26 19:16:26.413910,4,74.328684,19
1122430589,2005.07.26,R27-M1-NA-C:J02-U11,2005-07-26-19.16.29.748932,KERNEL,INFO,2005-07-26 19:16:29.748932,4,3.335022,19
1122430659,2005.07.26,R22-M1-N3-C:J02-U11,2005-07-26-19.17.39.082056,KERNEL,INFO,2005-07-26 19:17:39.082056,4,69.333124,19
1122430660,2005.07.26,R20-M1-ND-C:J06-U01,2005-07-26-19.17.40.775429,KERNEL,INFO,2005-07-26 19:17:40.775429,4,1.693373,19
1122430675,2005.07.26,R21-M1-N2-C:J12-U11,2005-07-26-19.17.55.987174,KERNEL,INFO,2005-07-26 19:17:55.987174,4,15.211745,19
1122430739,2005.07.26,R34-M0-N7-C:J15-U01,2005-07-26-19.18.59.568031,KERNEL,INFO,2005-07-26 19:18:59.568031,4,63.580857,19
1122430783,2005.07.26,R20-M0-NB-C:J02-U11,2005-07-26-19.19.43.766607,KERNEL,INFO,2005-07-26 19:19:43.766607,4,44.198576,19
1122430797,2005.07.26,R35-M1-N7-C:J02-U01,2005-07-26-19.19.57.499754,KERNEL,INFO,2005-07-26 19:19:57.499754,4,13.733147,19
1122431105,2005.07.26,R13-M1-NE-C:J10-U01,2005-07-26-19.25.05.763740,KERNEL,INFO,2005-07-26 19:25:05.763740,4,308.263986,19
